Dates,DUK
2019-05-02,82.30000305175781
2019-02-27,81.19000244140625
2018-11-23,84.91999816894531
2019-08-06,83.29000091552734
2018-07-18,83.30999755859375
2018-09-20,82.33999633789062
2018-10-22,83.2300033569336
2019-07-05,82.80999755859375
2019-06-03,83.72000122070312
2019-10-09,85.83000183105469
2019-10-11,85.62999725341797
2020-03-17,87.44000244140625
2020-06-04,87.66999816894531
2019-10-14,89.2300033569336
2020-03-20,88.44000244140625
2018-11-06,89.48999786376953
2019-06-18,91.91000366210938
2019-05-17,90.31999969482422
2019-04-15,90.19000244140625
2019-03-14,87.08000183105469
2019-01-09,86.73999786376953
2018-08-02,86.95999908447266
2018-10-05,86.94999694824219
2019-08-21,86.20999908447266
2019-10-17,85.7699966430664
2020-03-23,82.11000061035156
2020-06-10,82.52999877929688
2019-02-25,81.8499984741211
2020-01-07,80.47000122070312
2020-03-26,79.44999694824219
2019-10-23,78.93000030517578
