Dates,ETN
2018-11-27,104.16000366210938
2018-10-26,104.0999984741211
2019-07-09,103.80999755859375
2019-06-07,101.12000274658203
2019-05-06,98.0999984741211
2019-04-04,96.58000183105469
2019-09-11,92.62999725341797
2019-11-29,89.08000183105469
2020-05-05,91.01000213623047
2019-12-02,92.48999786376953
2020-02-19,94.43000030517578
2020-05-08,93.31999969482422
2019-05-21,90.08000183105469
2019-03-18,78.0
2018-09-07,84.62999725341797
2018-08-06,83.11000061035156
2018-10-09,75.01000213623047
2019-02-14,78.19000244140625
2018-12-12,74.87000274658203
2019-07-24,70.27999877929688
2019-09-26,58.720001220703125
2019-10-28,62.099998474121094
2019-12-05,64.47000122070312
2020-05-11,56.41999816894531
2019-07-03,61.16999816894531
2020-02-25,69.41000366210938
2020-05-14,73.81999969482422
2020-02-28,71.91999816894531
2019-08-08,74.0
2019-06-05,75.87000274658203
2018-07-20,71.12999725341797
2018-08-21,71.58000183105469
2018-10-24,70.33999633789062
2019-04-02,75.12999725341797
2019-03-01,75.94000244140625
2019-01-28,76.12999725341797
2018-12-27,80.5
2019-09-09,76.73999786376953
2020-03-02,78.68000030517578
2020-05-20,75.38999938964844
2019-12-17,74.3499984741211
2020-03-05,78.12000274658203
2019-02-12,76.70999908447266
2019-01-11,75.80000305175781
2018-12-10,77.5
2019-08-23,78.02999877929688
2018-11-08,77.69999694824219
2019-07-22,79.29000091552734
2019-06-20,82.62999725341797
2018-09-05,84.30000305175781
2019-04-17,82.66999816894531
2019-09-24,79.87000274658203
2019-12-20,78.0999984741211
2020-05-26,80.5
2019-04-30,79.91999816894531
2019-12-23,79.87000274658203
2020-03-11,81.08999633789062
2020-05-29,80.19000244140625
2019-12-26,77.2699966430664
2020-06-01,73.05999755859375
2019-05-02,70.54000091552734
2019-02-27,73.12000274658203
2018-11-23,76.63999938964844
2019-08-06,76.26000213623047
2018-07-18,76.55999755859375
2018-09-20,77.47000122070312
2018-10-22,77.05999755859375
2019-07-05,80.16999816894531
2019-06-03,83.91000366210938
2019-10-09,84.63999938964844
2019-10-11,83.05999755859375
2020-03-17,84.18000030517578
2020-06-04,84.23999786376953
2019-10-14,86.6500015258789
2020-03-20,87.94000244140625
2018-11-06,95.16000366210938
2019-06-18,94.66000366210938
2019-05-17,93.25
2019-04-15,91.9800033569336
2019-03-14,84.97000122070312
2019-01-09,83.94999694824219
2018-08-02,82.9800033569336
2018-10-05,87.25
2019-08-21,87.66000366210938
2019-10-17,87.16000366210938
2020-03-23,86.80000305175781
2020-06-10,86.43000030517578
2019-02-25,87.08999633789062
2020-01-07,83.87999725341797
2020-03-26,82.44000244140625
2019-10-23,84.66999816894531
